activity_id,molecule_chembl_id,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_organism,standard_type,standard_relation,relation,IC50_nM,standard_units,pchembl_value,data_validity_comment,potential_duplicate,standard_flag,document_chembl_id,src_id,pIC50,pref_name,canonical_smiles,mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,has_multiple_fragments_raw,parent_smiles,has_multiple_fragments_parent
28152446,CHEMBL5881243,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,16.4,nM,7.79,,0,1,CHEMBL5728051,37,7.785156151952302,,N[C@H]1C[C@@H](N2CCN(c3ncc(N4CCC(O)(C(=O)NCc5cccc(F)c5F)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,643.64,1.8,9.0,3.0,137.15,7.0,1.0,False,N[C@H]1C[C@@H](N2CCN(c3ncc(N4CCC(O)(C(=O)NCc5cccc(F)c5F)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,False
28152458,CHEMBL5964362,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,16.5,nM,7.78,,0,1,CHEMBL5728051,37,7.782516055786093,,N[C@H]1C[C@@H](N2CCN(c3ncc(N4CCC(O)(C(=O)NCc5cc(F)cc(F)c5F)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,661.63,1.94,9.0,3.0,137.15,7.0,1.0,False,N[C@H]1C[C@@H](N2CCN(c3ncc(N4CCC(O)(C(=O)NCc5cc(F)cc(F)c5F)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,False
28152470,CHEMBL5903124,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,17.5,nM,7.76,,0,1,CHEMBL5728051,37,7.756961951313706,,N[C@H]1C[C@@H](N2CCN(c3ccc(N4CC[C@](O)(C(=O)NCc5cc(F)cc(Cl)c5)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,659.11,2.92,8.0,3.0,124.26,7.0,1.0,False,N[C@H]1C[C@@H](N2CCN(c3ccc(N4CC[C@](O)(C(=O)NCc5cc(F)cc(Cl)c5)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,False
28152482,CHEMBL5859631,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,1.91,nM,8.72,,0,1,CHEMBL5728051,37,8.718966632752272,,N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,580.42,3.28,7.0,3.0,122.71,6.0,1.0,False,N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,False
28152494,CHEMBL5968543,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,1.88,nM,8.73,,0,1,CHEMBL5728051,37,8.72584215073632,,N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,598.41,3.42,7.0,3.0,122.71,6.0,1.0,False,N[C@H]1C[C@@H](n2cc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)cn2)CO[C@@H]1c1cc(F)ccc1F,False
28152506,CHEMBL5993878,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,1.67,nM,8.78,,0,1,CHEMBL5728051,37,8.777283528852417,,N[C@H]1C[C@@H](n2ncc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,564.95,2.16,8.0,3.0,135.6,6.0,1.0,False,N[C@H]1C[C@@H](n2ncc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152518,CHEMBL5998893,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,2.71,nM,8.57,,0,1,CHEMBL5728051,37,8.567030709125595,,N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cccc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,548.5,1.65,8.0,3.0,135.6,6.0,1.0,False,N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cccc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152530,CHEMBL5818540,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,2.96,nM,8.53,,0,1,CHEMBL5728051,37,8.528708288941061,,N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,566.49,1.79,8.0,3.0,135.6,6.0,1.0,False,N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152554,CHEMBL6054858,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,3.43,nM,8.46,,0,1,CHEMBL5728051,37,8.46470587995723,,N[C@H]1C[C@@H](n2ccc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,563.96,2.77,7.0,3.0,122.71,6.0,1.0,False,N[C@H]1C[C@@H](n2ccc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152566,CHEMBL5914544,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,3.27,nM,8.48,,0,1,CHEMBL5728051,37,8.485452247339714,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,598.41,3.42,7.0,3.0,122.71,6.0,1.0,False,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152578,CHEMBL5858632,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,7.56,nM,8.12,,0,1,CHEMBL5728051,37,8.121478204498793,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,565.5,2.39,7.0,3.0,122.71,6.0,1.0,False,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152590,CHEMBL5961410,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,6.23,nM,8.21,,0,1,CHEMBL5728051,37,8.20551195334083,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,547.51,2.25,7.0,3.0,122.71,6.0,1.0,False,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cc(F)cc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152602,CHEMBL5884216,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,6.76,nM,8.17,,0,1,CHEMBL5728051,37,8.170053304058364,,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cccc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,529.52,2.11,7.0,3.0,122.71,6.0,1.0,False,N[C@H]1C[C@@H](n2ccc(N3CCC(O)(C(=O)NCc4cccc(F)c4)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,False
28152614,CHEMBL5861052,CHEMBL5735925,"Enzymatic Activity Assay of DPP-4: Human DPP-4 ((39-766)-His) and mouse DPP-4 ((29-760)-His) are purified by gel chromatography for use in the assay. The final concentration of hDPP-4 and mDPP-4 in the assay is 0.04 nM and 0.22 nM respectively.Inhibition of the catalytic activity of human and mouse DPP-4 by the compound in the present invention is monitored by the formation of product fluorescence AMC from substrate Gly-Pro-AMC (Sigma, G2761) on an Envision plate reader. The reaction is typically conducted by incubating the enzyme, test compound, and substrate (10 μM) in an assay buffer (75 μl) (0.01% BSA, 0.1 mM EDTA, 50 μM Tris-HCl, 0.01% Triton-X100, 0.1 M NaCl at pH 7.5) for 30 minutes. After the reaction is stopped by the addition of ZnSO4 (25 μl, 10 mM), the formation of fluorescent product AMC is measured on an Envision plate reader with the excitation wavelength at 355 nm and emission wavelength at 460 nm. The IC50 value is calculated typically from a 10-point dose titration curve using the 4-parameter logistic equation.",B,CHEMBL284,Homo sapiens,IC50,=,=,14.7,nM,7.83,,0,1,CHEMBL5728051,37,7.8326826652518236,,N[C@H]1C[C@@H](N2CC=C(c3ncc(N4CC[C@](O)(C(=O)NCc5cc(F)cc(Cl)c5)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,657.09,3.28,8.0,3.0,133.91,7.0,1.0,False,N[C@H]1C[C@@H](N2CC=C(c3ncc(N4CC[C@](O)(C(=O)NCc5cc(F)cc(Cl)c5)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,False
