molecule_chembl_id,pref_name,parent_smiles,pIC50_median,activity_class,MW,LogP,HBA,HBD
CHEMBL401972,,CC#CCn1c(C(=O)NCc2cccc3ccccc23)cnc1N1CCCC(N)C1,6.97061622231479,Moderate,401.51400000000024,2.9171000000000005,4,2
CHEMBL257795,,CC#CCn1c(C(=O)NCc2nc(C)cc3ccccc23)cnc1N1CCCC(N)C1,7.00436480540245,High,416.5290000000002,2.62052,5,2
CHEMBL255517,,CC#CCn1c(C(=O)NCc2nc(C)cc3ccccc23)nnc1N1CCCC(N)C1,7.619788758288394,High,417.5170000000002,2.0155199999999995,6,2
CHEMBL3616896,,CC#CCn1c(N2CC(=O)N[C@H](CO)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.742321425130816,Low,502.5350000000003,-0.48297999999999797,8,2
CHEMBL402111,,CC#CCn1c(N2CCCC(N)C2)nc(Br)c1C(=O)NCc1cccc2ccccc12,6.252588192113577,Moderate,480.4100000000002,3.6796000000000015,4,2
CHEMBL402573,,CC#CCn1c(N2CCCC(N)C2)nc(C#N)c1C(=O)NCc1cccc2ccccc12,6.235077015350111,Moderate,426.5240000000001,2.788780000000001,5,2
CHEMBL255709,,CC#CCn1c(N2CCCC(N)C2)nc2c(C)nn(Cc3nc(C)cc4ccccc34)c(=O)c21,8.154901959985743,High,455.56600000000026,2.7571400000000006,6,1
CHEMBL255864,,CC#CCn1c(N2CCCC(N)C2)nc2c(OC)nn(Cc3cccc4ccccc34)c(=O)c21,7.2839966563652,High,456.5500000000002,2.7539000000000007,6,1
CHEMBL255862,,CC#CCn1c(N2CCCC(N)C2)nc2c(OC)nn(Cc3nc(C)cc4ccccc34)c(=O)c21,7.721246399047171,High,471.5650000000002,2.45732,7,1
CHEMBL237280,,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C)c(=O)n2C,7.055517327849831,High,330.39200000000005,-0.6154999999999982,5,1
CHEMBL3986470,,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cc(=O)n(C)c3ccccc13)c(=O)n2C,8.221848749616356,High,487.56400000000025,0.747700000000002,6,1
CHEMBL404326,,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cccc3ccccc13)c(=O)n2C,7.823908740944319,High,456.5500000000002,2.049,5,1
CHEMBL3985360,,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1ccnc3ccccc13)c(=O)n2C,8.045757490560675,High,457.5380000000002,1.4440000000000002,6,1
CHEMBL6033013,,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(-c3ccccc3)c3ccccc3n1)c(=O)n2C1CC1,8.221848749616356,High,560.662,3.3039000000000014,7,1
CHEMBL402819,,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)cc3ccccc13)c(=O)n2C,8.698970004336019,High,471.5650000000002,1.7524199999999999,6,1
CHEMBL255491,,CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3cccc4ccccc34)c(=O)c21,7.050609993355087,High,425.53600000000023,3.3503000000000016,4,1
CHEMBL255492,,CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc(C)cc4ccccc34)c(=O)c21,7.67778070526608,High,440.5510000000003,3.053720000000001,5,1
CHEMBL256928,,CC#CCn1c(N2CCCC(N)C2)nc2cnn(CC(=O)c3ccccc3)c(=O)c21,7.585026652029182,High,404.4740000000002,1.4266999999999996,6,1
CHEMBL256729,,CC#CCn1c(N2CCCC(N)C2)nc2cnn(CC3=Nc4ccccc4Oc4ccccc43)c(=O)c21,7.853871964321762,High,493.5710000000003,3.470500000000002,7,1
CHEMBL404220,,CC#CCn1c(N2CCCC(N)C2)nc2cnn(Cc3ccc(C#N)c4ccccc34)c(=O)c21,8.397940008672037,High,451.5340000000003,2.6169800000000008,6,1
CHEMBL401709,,CC#CCn1c(N2CCCC(N)C2)nc2cnn(Cc3cccc4ccccc34)c(=O)c21,7.886056647693163,High,426.5240000000002,2.7453000000000003,5,1
CHEMBL256521,,CC#CCn1c(N2CCCC(N)C2)nc2cnn(Cc3nc(C)cc4ccccc34)c(=O)c21,8.301029995663981,High,441.53900000000027,2.44872,6,1
CHEMBL256969,,CC#CCn1c(N2CCCC(N)C2)nc2cnn(Cc3nc4ccccc4o3)c(=O)c21,8.397940008672037,High,417.47300000000024,1.7332999999999996,7,1
CHEMBL1951614,,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,8.698970004336019,High,506.5700000000003,1.6645599999999994,7,1
CHEMBL1951613,,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,8.1249387366083,High,496.5750000000003,1.4962999999999995,7,1
CHEMBL1951416,,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,9.0,High,506.5700000000003,1.664559999999999,7,1
CHEMBL1951612,,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,8.301029995663981,High,481.56000000000023,1.7928799999999991,6,1
CHEMBL1951439,,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc(C)c4ccccc4n3)c(=O)c21,8.045757490560675,High,466.54900000000026,2.1925999999999997,7,1
CHEMBL1951440,,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3ncc4ccccc4n3)c(=O)c21,7.346787486224656,High,452.5220000000002,1.884179999999999,7,1
CHEMBL1951438,,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,8.221848749616356,High,451.5340000000002,2.4891799999999993,6,1
CHEMBL3927979,,CC#CCn1c(N2CCCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.585026652029182,Low,527.6700000000004,0.7734000000000034,8,1
CHEMBL257999,,CC#CCn1c(N2CCCNCC2)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,8.522878745280337,High,442.52700000000027,1.7159199999999994,7,1
CHEMBL1951605,,CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,7.698970004336019,High,496.5750000000003,1.6240999999999997,7,1
CHEMBL1951425,,CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,7.221848749616356,High,458.5220000000003,1.9119799999999991,7,1
CHEMBL2424672,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(C)c1=O,6.703334809738469,Moderate,276.34000000000003,-0.5021999999999986,4,1
CHEMBL2425882,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(CC#CC)c1=O,5.662041836320299,Low,314.38900000000007,-0.01589999999999958,4,1
CHEMBL4860737,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Br)cc(C(=O)O)c2)c1=O,8.309803919971486,High,475.34300000000013,1.4698,5,2
CHEMBL4863369,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Br)cc(C(=O)OC)c2)c1=O,8.886056647693163,High,489.3700000000002,1.5581999999999998,6,1
CHEMBL4558007,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Br)ccc2C(=O)O)c1=O,8.602059991327963,High,475.34300000000013,1.4698,5,2
CHEMBL4445783,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Br)ccc2C(=O)OC)c1=O,6.403402904373539,Moderate,489.3700000000002,1.5582000000000003,6,1
CHEMBL4516959,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(C#N)ccc2C(=O)O)c1=O,8.455931955649724,High,421.45700000000016,0.5789800000000005,6,2
CHEMBL4873862,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(C(=O)O)ccc2Br)c1=O,7.886056647693163,High,475.34300000000013,1.4698,5,2
CHEMBL4857729,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(C(=O)O)ccc2F)c1=O,8.55284196865778,High,414.4370000000001,0.8463999999999996,5,2
CHEMBL4856255,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(C(=O)OC)ccc2Br)c1=O,8.585026652029182,High,489.3700000000002,1.5581999999999998,6,1
CHEMBL4876894,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(C(=O)OC)ccc2F)c1=O,8.366531544420413,High,428.46400000000017,0.9347999999999999,6,1
CHEMBL2425895,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,8.920818753952375,High,437.93100000000015,2.2107,5,1
CHEMBL4581959,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(OC)ccc2C(=O)O)c1=O,8.397940008672037,High,426.4730000000002,0.7159000000000011,6,2
CHEMBL4856337,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)c(C(=O)O)c2)c1=O,9.096910013008056,High,475.34300000000013,1.4698,5,2
CHEMBL4851477,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)c(C(=O)OC)c2)c1=O,8.886056647693163,High,489.3700000000002,1.5581999999999998,6,1
CHEMBL4527363,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)cc2C(=O)O)c1=O,8.337242168318426,High,475.34300000000013,1.4698,5,2
CHEMBL5275484,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)cc2C(=O)OC)c1=O,6.403402904373539,Moderate,489.3700000000002,1.5581999999999998,6,1
CHEMBL4862579,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(C(=O)OC)cc2)c1=O,8.036212172654444,High,410.47400000000016,0.795700000000001,6,1
CHEMBL5279728,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Cl)c(C(=O)N(C)C)c2)c1=O,8.795880017344075,High,457.9620000000002,1.3643,5,1
CHEMBL4865204,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Cl)c(C(=O)O)c2)c1=O,9.0,High,430.89200000000017,1.3606999999999998,5,2
CHEMBL4845890,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Cl)c(C(=O)OC)c2)c1=O,8.958607314841775,High,444.9190000000002,1.4490999999999998,6,1
CHEMBL4562685,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Cl)cc2C(=O)O)c1=O,8.4089353929735,High,430.89200000000017,1.3607,5,2
CHEMBL4863102,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)c(C(=O)O)c2)c1=O,9.0,High,414.4370000000001,0.8464000000000005,5,2
CHEMBL4846335,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)c(C(=O)OC)c2)c1=O,8.795880017344075,High,428.46400000000017,0.9347999999999999,6,1
CHEMBL4438210,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)cc2C(=O)O)c1=O,8.119186407719209,High,414.4370000000001,0.8463999999999996,5,2
CHEMBL2425887,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3c(ccc4ccccc43)n2)c1=O,7.504455662453552,High,453.54600000000016,2.7105000000000006,5,1
CHEMBL2425888,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,7.966576244513051,High,482.3820000000001,2.3198,5,1
CHEMBL2425891,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,8.040958607678906,High,417.51300000000015,1.8657199999999994,5,1
CHEMBL2425889,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,8.18045606445813,High,437.9310000000001,2.210699999999999,5,1
CHEMBL2425890,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,8.698970004336019,High,421.4760000000001,1.6964,5,1
CHEMBL2425892,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,8.721246399047171,High,433.51200000000017,1.5658999999999992,6,1
CHEMBL2425893,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,9.397940008672036,High,437.9310000000001,2.210699999999999,5,1
CHEMBL2425894,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,9.154901959985745,High,421.4760000000001,1.6963999999999995,5,1
CHEMBL2425886,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,8.508638306165727,High,403.4860000000001,1.5572999999999992,5,1
CHEMBL4871197,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCC[C@@H]3C(=O)O)c2)c1=O,7.718966632752272,High,493.5640000000003,0.6983000000000021,6,2
CHEMBL4867117,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCC[C@@H]3C(=O)OC)c2)c1=O,7.322393047279506,High,507.59100000000035,0.7867000000000024,7,1
CHEMBL4859630,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCC[C@H]3C(=O)O)c2)c1=O,7.460923901207224,High,493.5640000000003,0.6983000000000021,6,2
CHEMBL5286666,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NC)c2)c1=O,8.443697499232712,High,409.4900000000001,0.36870000000000164,5,2
CHEMBL4869930,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)O)c2)c1=O,8.161150909262744,High,453.4990000000002,-0.17649999999999794,6,3
CHEMBL4874467,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)OC)c2)c1=O,8.040958607678906,High,467.52600000000024,-0.08809999999999762,7,2
CHEMBL5268983,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NCC)c2)c1=O,8.337242168318426,High,423.51700000000017,0.7588000000000013,5,2
CHEMBL4858682,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)N[C@@H](C)C(=O)O)c2)c1=O,8.040958607678906,High,467.5260000000002,0.21200000000000213,6,3
CHEMBL4858093,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)N[C@@H](C)C(=O)OC)c2)c1=O,7.625251653989896,High,481.5530000000002,0.30040000000000244,7,2
CHEMBL4852700,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2Br)c1=O,8.346787486224656,High,489.3700000000002,1.5581999999999998,6,1
CHEMBL4871141,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2F)c1=O,8.154901959985743,High,428.46400000000017,0.9347999999999999,6,1
CHEMBL4446618,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(F)c2C(=O)O)c1=O,8.714553481890803,High,414.4370000000001,0.8463999999999996,5,2
CHEMBL4453917,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(F)c2C(=O)OC)c1=O,7.030584087646019,High,428.46400000000017,0.9347999999999999,6,1
CHEMBL2425883,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2)c1=O,6.973466735476704,Moderate,352.43800000000005,1.0090999999999992,4,1
CHEMBL4538597,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2C(=O)O)c1=O,8.1249387366083,High,396.4470000000001,0.7072999999999998,5,2
CHEMBL4436620,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2C(=O)OC)c1=O,7.127261172527331,High,410.47400000000016,0.7957000000000001,6,1
CHEMBL4468423,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2CC(=O)O)c1=O,7.046723663332696,High,410.47400000000016,0.6362000000000005,5,2
CHEMBL4530011,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2CC(=O)OC)c1=O,7.247183568811728,High,424.5010000000002,0.7246000000000008,6,1
CHEMBL5287906,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(-c3ccccc3)nn2)c1=O,6.732828271596986,Moderate,419.4890000000001,0.5897999999999999,6,1
CHEMBL5289984,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(C/C=C/C(=O)O)nn2)c1=O,8.0195421077239,High,427.46500000000015,-0.7585999999999968,7,2
CHEMBL4636081,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(CC(=O)N(C)C)nn2)c1=O,7.543330370576243,High,428.4970000000002,-1.3111999999999964,7,1
CHEMBL5283810,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(CCC(=O)O)nn2)c1=O,7.904830648568245,High,415.4540000000002,-0.9246999999999967,7,2
CHEMBL4242416,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(CCC(=O)OC)nn2)c1=O,7.1938200260161125,High,429.4810000000002,-0.8362999999999974,8,1
CHEMBL5289102,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc(C)c3cc(C)ccc3n2)c1=O,8.23807216157947,High,432.5280000000002,1.569139999999999,6,1
CHEMBL2425885,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,7.657577319177793,High,392.4630000000001,0.8853999999999991,5,2
CHEMBL2425884,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ncccn2)c1=O,8.468521082957745,High,354.41400000000004,-0.20089999999999897,6,1
CHEMBL2346920,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,6.065501548756432,Moderate,364.24700000000007,1.4378999999999995,4,2
CHEMBL5278621,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)c(=O)n(Cc3nc(C)c4c(Cl)cccc4n3)c(=O)n21,9.154901959985745,High,506.9980000000003,1.8702399999999997,7,1
CHEMBL5278252,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)c(=O)n(Cc3nc(C)c4c(F)cccc4n3)c(=O)n21,9.30102999566398,High,490.54300000000023,1.3559399999999995,7,1
CHEMBL256121,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)nn(Cc3nc(C)c4ccccc4n3)c(=O)c21,9.0,High,456.55400000000026,2.1521399999999993,7,1
CHEMBL4568895,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1ccc(C#N)cc1)C1=NCCN12,8.0,High,442.5270000000002,1.5375799999999993,7,1
CHEMBL3675628,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1ccc(OC)cc1)C1=NCCCN12,7.4089353929735005,High,461.5700000000003,2.064599999999999,7,1
CHEMBL4516443,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1cccc(C#N)c1)C1=NCCN12,7.950781977329818,High,442.5270000000002,1.5375799999999993,7,1
CHEMBL3675630,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1cccc3ccccc13)C1=NCCCN12,7.356547323513812,High,481.60400000000027,3.209200000000001,6,1
CHEMBL3675632,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1ccccc1C#N)C1=NCCN12,8.045757490560675,High,442.5270000000002,1.5375799999999993,7,1
CHEMBL3675622,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12,8.886056647693163,High,497.6070000000003,2.307619999999999,8,1
CHEMBL3675618,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12,9.398483556492645,High,483.58000000000027,1.9175199999999994,8,1
CHEMBL3675637,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=N[C@@H](C)CN12,9.0,High,497.60700000000026,2.3060199999999993,8,1
CHEMBL3675631,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nccc(C#N)n1)C1=NCCN12,7.958607314841775,High,444.5030000000002,0.3275800000000011,9,1
CHEMBL3675629,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)NC1=NCCCN12,5.21374560421022,Low,341.4190000000001,0.1434000000000013,6,2
CHEMBL3616913,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(C(C)C)c(=O)n2C,6.008773924307505,Moderate,358.4460000000001,0.42840000000000056,5,1
CHEMBL3958670,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(C/C=C/c1c(F)c(F)c(F)c(F)c1F)c(=O)n2C,8.096910013008056,High,522.4780000000002,2.2564,5,1
CHEMBL3939916,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,8.522878745280337,High,464.52600000000024,0.739000000000001,7,1
CHEMBL3974699,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1cccc3c1OCCO3)c(=O)n2C,8.522878745280337,High,492.53600000000034,0.5016000000000023,8,1
CHEMBL3979864,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1cccc3c1OCO3)c(=O)n2C,8.397940008672037,High,478.5090000000003,0.45910000000000184,8,1
CHEMBL237287,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,8.397940008672037,High,434.50000000000017,0.7304000000000006,6,1
CHEMBL3948679,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1-c1ccccc1)c(=O)n2C,8.221848749616356,High,510.59800000000024,2.397400000000001,6,1
CHEMBL3903674,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(=O)C(C)C)c(=O)n2C,8.522878745280337,High,519.6060000000002,1.3249000000000009,7,2
CHEMBL237289,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,9.0,High,521.5780000000003,-0.14479999999999693,8,2
CHEMBL3955534,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NCC)c(=O)n2C,8.698970004336019,High,535.6050000000002,0.24530000000000274,8,2
CHEMBL4747683,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1=NC3C=CC=CC3C(C)=N1)c(=O)n2C,8.698970004336019,High,474.5690000000002,0.8313000000000024,7,1
CHEMBL3911786,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,5.301029995663981,Low,499.6160000000004,1.1045000000000018,7,1
CHEMBL3973741,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,6.022276394711152,Moderate,513.6430000000004,1.4946000000000017,7,1
CHEMBL3902771,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,7.136677139879544,High,527.6700000000004,1.8847000000000012,7,1
CHEMBL3901674,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,6.6020599913279625,Moderate,541.6970000000003,2.274800000000001,7,1
CHEMBL3920718,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,6.3979400086720375,Moderate,541.6970000000003,1.2913000000000026,8,1
CHEMBL3897118,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)N(C)C)CC1)c(=O)n2C,6.585026652029182,Moderate,512.6590000000004,0.03780000000000405,7,1
CHEMBL3924059,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccc(Br)cc3)CC1)c(=O)n2C,6.113509274827518,Moderate,639.599,2.3508000000000013,7,2
CHEMBL3945617,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccc(C#N)cc3)CC1)c(=O)n2C,6.096910013008056,Moderate,585.7130000000001,1.4599800000000025,8,2
CHEMBL3898220,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccc(C)cc3)CC1)c(=O)n2C,6.522878745280337,Moderate,574.7300000000002,1.8967200000000022,7,2
CHEMBL3896047,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccc(Cl)cc3)CC1)c(=O)n2C,6.443697499232712,Moderate,595.148,2.2417000000000016,7,2
CHEMBL3915044,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccc(F)cc3)CC1)c(=O)n2C,6.292429823902063,Moderate,578.6930000000002,1.7274000000000016,7,2
CHEMBL3984849,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccc(OC)cc3)CC1)c(=O)n2C,6.920818753952375,Moderate,590.7290000000002,1.5969000000000027,8,2
CHEMBL3976778,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)Nc3ccccc3)CC1)c(=O)n2C,6.657577319177793,Moderate,560.7030000000003,1.5883000000000027,7,2
CHEMBL3892718,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,6.853871964321762,Moderate,527.6700000000004,0.9012000000000029,8,1
CHEMBL3910158,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC)CC1)c(=O)n2C,6.6020599913279625,Moderate,499.61600000000044,0.12260000000000337,8,1
CHEMBL3972227,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCC3)CC1)c(=O)n2C,6.214670164989233,Moderate,539.6810000000005,1.0453000000000026,8,1
